CustomerID,Age,Gender,Education_Level,Annual_Income,Credit_Score,City_Category,Satisfaction_Level,Employment_Status,Experience_Years,Product_Preference,Subscription_Plan,Distance_from_Store,Number_of_Purchases,Target_Buy
CUST_0991,24,Female,Bachelor,53503.35252661361,839,Tier 2,Very Dissatisfied,Employed,3,Fashion,Premium,6.689485104467402,3,Yes
CUST_0992,20,Female,Master,73127.14901258581,552,Tier 2,Very Dissatisfied,Self-Employed,0,Groceries,Standard,4.5779425313398665,16,No
CUST_0993,64,Male,High School,88689.33738692108,425,Tier 2,Dissatisfied,Unemployed,40,Home,Basic,0.9774717068401007,10,Yes
CUST_0994,40,Female,High School,65142.61304837243,476,Tier 1,Very Dissatisfied,Unemployed,18,Home,Basic,1.8101109973668636,9,No
CUST_0995,63,Male,Bachelor,36125.78024678343,336,Tier 3,Dissatisfied,Unemployed,40,Groceries,Standard,2.0533376695572767,14,No
CUST_0996,60,Male,PhD,53973.071006168975,709,Tier 1,Dissatisfied,Student,38,Home,Standard,4.1946593953537885,6,No
CUST_0997,64,Male,High School,46430.291899498414,426,Tier 1,Dissatisfied,Employed,40,Home,Standard,8.907015305397257,7,No
CUST_0998,62,Male,Bachelor,59235.77945057358,782,Tier 2,Neutral,Student,40,Fashion,Basic,13.477529537234778,10,Yes
CUST_0999,35,Female,Bachelor,84639.68942539272,467,Tier 3,Very Dissatisfied,Self-Employed,17,Home,Basic,6.9333204043618615,14,Yes
CUST_1000,55,Male,Bachelor,20000.0,593,Tier 2,Satisfied,Employed,35,Groceries,Basic,9.255967687059822,12,No
